"","...1","ID.Ibex","Label","Response","FeatureMatch","Word1","Word2","WordPair","Conceptual","Valence","Category","Experiment"
"8862",217,"62e97dfea1a1ef00cb9f0b10","test_ConceptualMatch_Social",70,"ConceptualMatchingOnly","cheerful","heartbroken","cheerful-heartbroken","Phys-Soc/Psych","PositiveMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8863",218,"62e97dfea1a1ef00cb9f0b10","control_Dissimilar",11,"DissimilarControl","open","close","open-close","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8864",219,"62e97dfea1a1ef00cb9f0b10","test_ValenceMatch_Negative",13,"ValenceMatchingOnly","seasick","grumpy","seasick-grumpy","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8865",220,"62e97dfea1a1ef00cb9f0b10","control_MaxMismatch",1,"MaxMismatch","sunny","stingy","sunny-stingy","Phys-Soc/Psych","PositiveMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8866",221,"62e97dfea1a1ef00cb9f0b10","test_ValenceMatch_Positive",34,"ValenceMatchingOnly","cheerful","newborn","cheerful-newborn","Phys-Soc/Psych","PositiveMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8867",222,"62e97dfea1a1ef00cb9f0b10","control_Similar",78,"SimilarControl","need","require","need-require","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8868",223,"62e97dfea1a1ef00cb9f0b10","control_Dissimilar",0,"DissimilarControl","arrive","leave","arrive-leave","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8869",224,"62e97dfea1a1ef00cb9f0b10","test_ConceptualMatch_Physical",0,"ConceptualMatchingOnly","itchy","homemade","itchy-homemade","Phys-Soc/Psych","NegativeMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8870",225,"62e97dfea1a1ef00cb9f0b10","control_MaxMatch_Negative_Social",76,"MaxMatch","humiliating","hateful","humiliating-hateful","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8871",226,"62e97dfea1a1ef00cb9f0b10","control_MaxMatch_Positive_Physical",3,"MaxMatch","sunny","homemade","sunny-homemade","Phys-Soc/Psych","PositiveMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8872",227,"62e97dfea1a1ef00cb9f0b10","control_Similar",99,"SimilarControl","end","finish","end-finish","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8873",228,"62e97dfea1a1ef00cb9f0b10","control_MaxMatch_Positive_Social",7,"MaxMatch","brotherly","joyful","brotherly-joyful","Phys-Soc/Psych","PositiveMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8874",229,"62e97dfea1a1ef00cb9f0b10","control_MaxMatch_Negative_Physical",16,"MaxMatch","moldy","comatose","moldy-comatose","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8875",230,"62e97dfea1a1ef00cb9f0b10","test_ConceptualMatch_Social",19,"ConceptualMatchingOnly","selfless","stingy","selfless-stingy","Phys-Soc/Psych","PositiveMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8876",231,"62e97dfea1a1ef00cb9f0b10","control_Dissimilar",8,"DissimilarControl","enter","exit","enter-exit","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8877",232,"62e97dfea1a1ef00cb9f0b10","test_ValenceMatch_Negative",66,"ValenceMatchingOnly","smelly","humiliating","smelly-humiliating","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8878",233,"62e97dfea1a1ef00cb9f0b10","control_MaxMismatch",61,"MaxMismatch","blooming","heartbroken","blooming-heartbroken","Phys-Soc/Psych","PositiveMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8879",234,"62e97dfea1a1ef00cb9f0b10","test_ValenceMatch_Positive",76,"ValenceMatchingOnly","easygoing","decorative","easygoing-decorative","Phys-Soc/Psych","PositiveMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8880",235,"62e97dfea1a1ef00cb9f0b10","control_Similar",92,"SimilarControl","show","display","show-display","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8881",236,"62e97dfea1a1ef00cb9f0b10","control_Dissimilar",0,"DissimilarControl","push","pull","push-pull","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8882",237,"62e97dfea1a1ef00cb9f0b10","test_ConceptualMatch_Physical",11,"ConceptualMatchingOnly","itchy","floral","itchy-floral","Phys-Soc/Psych","NegativeMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8883",238,"62e97dfea1a1ef00cb9f0b10","control_MaxMatch_Negative_Social",87,"MaxMatch","infuriating","hateful","infuriating-hateful","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8884",239,"62e97dfea1a1ef00cb9f0b10","control_MaxMatch_Positive_Physical",51,"MaxMatch","nutritious","radiant","nutritious-radiant","Phys-Soc/Psych","PositiveMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8885",240,"62e97dfea1a1ef00cb9f0b10","control_Similar",99,"SimilarControl","begin","start","begin-start","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8886",241,"62e97dfea1a1ef00cb9f0b10","control_MaxMatch_Positive_Social",77,"MaxMatch","cheerful","carefree","cheerful-carefree","Phys-Soc/Psych","PositiveMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8887",242,"62e97dfea1a1ef00cb9f0b10","control_MaxMatch_Negative_Physical",89,"MaxMatch","moldy","rancid","moldy-rancid","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8888",243,"62e97dfea1a1ef00cb9f0b10","test_ConceptualMatch_Social",24,"ConceptualMatchingOnly","selfless","humiliating","selfless-humiliating","Phys-Soc/Psych","PositiveMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8889",244,"62e97dfea1a1ef00cb9f0b10","control_Dissimilar",11,"DissimilarControl","begin","end","begin-end","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8890",245,"62e97dfea1a1ef00cb9f0b10","test_ValenceMatch_Negative",18,"ValenceMatchingOnly","moldy","insulting","moldy-insulting","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8891",246,"62e97dfea1a1ef00cb9f0b10","control_MaxMismatch",63,"MaxMismatch","sunny","grumpy","sunny-grumpy","Phys-Soc/Psych","PositiveMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8892",247,"62e97dfea1a1ef00cb9f0b10","test_ValenceMatch_Positive",64,"ValenceMatchingOnly","hilarious","sunny","hilarious-sunny","Phys-Soc/Psych","PositiveMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8893",248,"62e97dfea1a1ef00cb9f0b10","control_Similar",99,"SimilarControl","ask","inquire","ask-inquire","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8894",249,"62e97dfea1a1ef00cb9f0b10","control_Dissimilar",1,"DissimilarControl","come","go","come-go","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8895",250,"62e97dfea1a1ef00cb9f0b10","test_ConceptualMatch_Physical",18,"ConceptualMatchingOnly","lifeless","blooming","lifeless-blooming","Phys-Soc/Psych","NegativeMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8896",251,"62e97dfea1a1ef00cb9f0b10","control_MaxMatch_Negative_Social",83,"MaxMatch","grumpy","dreaded","grumpy-dreaded","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8897",252,"62e97dfea1a1ef00cb9f0b10","control_MaxMatch_Positive_Physical",28,"MaxMatch","oceanic","nutritious","oceanic-nutritious","Phys-Soc/Psych","PositiveMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8898",253,"62e97dfea1a1ef00cb9f0b10","control_Similar",99,"SimilarControl","help","assist","help-assist","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8899",254,"62e97dfea1a1ef00cb9f0b10","control_MaxMatch_Positive_Social",93,"MaxMatch","easygoing","carefree","easygoing-carefree","Phys-Soc/Psych","PositiveMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8900",255,"62e97dfea1a1ef00cb9f0b10","control_MaxMatch_Negative_Physical",28,"MaxMatch","moldy","itchy","moldy-itchy","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8901",256,"62e97dfea1a1ef00cb9f0b10","test_ConceptualMatch_Social",18,"ConceptualMatchingOnly","joyful","humiliating","joyful-humiliating","Phys-Soc/Psych","PositiveMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8902",257,"62e97dfea1a1ef00cb9f0b10","control_Dissimilar",0,"DissimilarControl","add","remove","add-remove","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8903",258,"62e97dfea1a1ef00cb9f0b10","test_ValenceMatch_Negative",14,"ValenceMatchingOnly","seasick","greedy","seasick-greedy","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8904",259,"62e97dfea1a1ef00cb9f0b10","control_MaxMismatch",12,"MaxMismatch","newborn","insulting","newborn-insulting","Phys-Soc/Psych","PositiveMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8905",260,"62e97dfea1a1ef00cb9f0b10","test_ValenceMatch_Positive",69,"ValenceMatchingOnly","cheerful","oceanic","cheerful-oceanic","Phys-Soc/Psych","PositiveMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8906",261,"65a09ede5747bb3166d505a4","control_Dissimilar",8,"DissimilarControl","rise","fall","rise-fall","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8907",262,"65a09ede5747bb3166d505a4","control_Similar",88,"SimilarControl","ask","inquire","ask-inquire","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8908",263,"65a09ede5747bb3166d505a4","control_MaxMatch_Negative_Physical",59,"MaxMatch","excruciating","lifeless","excruciating-lifeless","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8909",264,"65a09ede5747bb3166d505a4","control_MaxMatch_Positive_Social",94,"MaxMatch","joyful","cheerful","joyful-cheerful","Phys-Soc/Psych","PositiveMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8910",265,"65a09ede5747bb3166d505a4","control_Dissimilar",5,"DissimilarControl","push","pull","push-pull","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8911",266,"65a09ede5747bb3166d505a4","test_ValenceMatch_Positive",74,"ValenceMatchingOnly","joyful","newborn","joyful-newborn","Phys-Soc/Psych","PositiveMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8912",267,"65a09ede5747bb3166d505a4","control_MaxMismatch",7,"MaxMismatch","newborn","racist","newborn-racist","Phys-Soc/Psych","PositiveMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8913",268,"65a09ede5747bb3166d505a4","control_Similar",80,"SimilarControl","use","employ","use-employ","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8914",269,"65a09ede5747bb3166d505a4","control_MaxMatch_Negative_Social",72,"MaxMatch","heartbroken","dreaded","heartbroken-dreaded","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8915",270,"65a09ede5747bb3166d505a4","control_MaxMatch_Positive_Physical",85,"MaxMatch","blooming","newborn","blooming-newborn","Phys-Soc/Psych","PositiveMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8916",271,"65a09ede5747bb3166d505a4","test_ConceptualMatch_Social",17,"ConceptualMatchingOnly","carefree","greedy","carefree-greedy","Phys-Soc/Psych","PositiveMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8917",272,"65a09ede5747bb3166d505a4","test_ConceptualMatch_Physical",24,"ConceptualMatchingOnly","smelly","newborn","smelly-newborn","Phys-Soc/Psych","NegativeMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8918",273,"65a09ede5747bb3166d505a4","test_ValenceMatch_Negative",61,"ValenceMatchingOnly","moldy","greedy","moldy-greedy","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8919",274,"65a09ede5747bb3166d505a4","control_Dissimilar",17,"DissimilarControl","add","remove","add-remove","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8920",275,"65a09ede5747bb3166d505a4","control_Similar",99,"SimilarControl","buy","purchase","buy-purchase","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8921",276,"65a09ede5747bb3166d505a4","control_MaxMatch_Negative_Physical",67,"MaxMatch","moldy","lifeless","moldy-lifeless","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8922",277,"65a09ede5747bb3166d505a4","control_MaxMatch_Positive_Social",72,"MaxMatch","brotherly","joyful","brotherly-joyful","Phys-Soc/Psych","PositiveMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8923",278,"65a09ede5747bb3166d505a4","control_Dissimilar",9,"DissimilarControl","enter","exit","enter-exit","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8924",279,"65a09ede5747bb3166d505a4","test_ValenceMatch_Positive",88,"ValenceMatchingOnly","joyful","fluffy","joyful-fluffy","Phys-Soc/Psych","PositiveMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8925",280,"65a09ede5747bb3166d505a4","control_MaxMismatch",7,"MaxMismatch","floral","humiliating","floral-humiliating","Phys-Soc/Psych","PositiveMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8926",281,"65a09ede5747bb3166d505a4","control_Similar",99,"SimilarControl","speak","talk","speak-talk","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8927",282,"65a09ede5747bb3166d505a4","control_MaxMatch_Negative_Social",91,"MaxMatch","greedy","stingy","greedy-stingy","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8928",283,"65a09ede5747bb3166d505a4","control_MaxMatch_Positive_Physical",36,"MaxMatch","oceanic","homemade","oceanic-homemade","Phys-Soc/Psych","PositiveMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8929",284,"65a09ede5747bb3166d505a4","test_ConceptualMatch_Social",34,"ConceptualMatchingOnly","carefree","dreaded","carefree-dreaded","Phys-Soc/Psych","PositiveMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8930",285,"65a09ede5747bb3166d505a4","test_ConceptualMatch_Physical",11,"ConceptualMatchingOnly","seasick","newborn","seasick-newborn","Phys-Soc/Psych","NegativeMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8931",286,"65a09ede5747bb3166d505a4","test_ValenceMatch_Negative",67,"ValenceMatchingOnly","rancid","insulting","rancid-insulting","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8932",287,"65a09ede5747bb3166d505a4","control_Dissimilar",22,"DissimilarControl","come","go","come-go","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8933",288,"65a09ede5747bb3166d505a4","control_Similar",99,"SimilarControl","begin","start","begin-start","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8934",289,"65a09ede5747bb3166d505a4","control_MaxMatch_Negative_Physical",80,"MaxMatch","lifeless","smelly","lifeless-smelly","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8935",290,"65a09ede5747bb3166d505a4","control_MaxMatch_Positive_Social",91,"MaxMatch","cheerful","selfless","cheerful-selfless","Phys-Soc/Psych","PositiveMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8936",291,"65a09ede5747bb3166d505a4","control_Dissimilar",14,"DissimilarControl","give","take","give-take","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8937",292,"65a09ede5747bb3166d505a4","test_ValenceMatch_Positive",80,"ValenceMatchingOnly","brotherly","sunny","brotherly-sunny","Phys-Soc/Psych","PositiveMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8938",293,"65a09ede5747bb3166d505a4","control_MaxMismatch",0,"MaxMismatch","decorative","hateful","decorative-hateful","Phys-Soc/Psych","PositiveMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8939",294,"65a09ede5747bb3166d505a4","control_Similar",99,"SimilarControl","get","obtain","get-obtain","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8940",295,"65a09ede5747bb3166d505a4","control_MaxMatch_Negative_Social",68,"MaxMatch","insulting","greedy","insulting-greedy","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8941",296,"65a09ede5747bb3166d505a4","control_MaxMatch_Positive_Physical",77,"MaxMatch","decorative","radiant","decorative-radiant","Phys-Soc/Psych","PositiveMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8942",297,"65a09ede5747bb3166d505a4","test_ConceptualMatch_Social",10,"ConceptualMatchingOnly","selfless","humiliating","selfless-humiliating","Phys-Soc/Psych","PositiveMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8943",298,"65a09ede5747bb3166d505a4","test_ConceptualMatch_Physical",0,"ConceptualMatchingOnly","comatose","sunny","comatose-sunny","Phys-Soc/Psych","NegativeMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8944",299,"65a09ede5747bb3166d505a4","test_ValenceMatch_Negative",72,"ValenceMatchingOnly","smelly","humiliating","smelly-humiliating","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8945",300,"65a09ede5747bb3166d505a4","control_Dissimilar",20,"DissimilarControl","arrive","leave","arrive-leave","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8946",301,"65a09ede5747bb3166d505a4","control_Similar",99,"SimilarControl","need","require","need-require","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8947",302,"65a09ede5747bb3166d505a4","control_MaxMatch_Negative_Physical",72,"MaxMatch","excruciating","rancid","excruciating-rancid","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8948",303,"65a09ede5747bb3166d505a4","control_MaxMatch_Positive_Social",33,"MaxMatch","brotherly","witty","brotherly-witty","Phys-Soc/Psych","PositiveMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8949",304,"65a09ede5747bb3166d505a4","control_Dissimilar",7,"DissimilarControl","begin","end","begin-end","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8950",305,"65a09ede5747bb3166d505a4","test_ValenceMatch_Positive",89,"ValenceMatchingOnly","carefree","radiant","carefree-radiant","Phys-Soc/Psych","PositiveMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8951",306,"65a09ede5747bb3166d505a4","control_MaxMismatch",12,"MaxMismatch","oceanic","insulting","oceanic-insulting","Phys-Soc/Psych","PositiveMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8952",307,"65a09ede5747bb3166d505a4","control_Similar",97,"SimilarControl","end","finish","end-finish","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8953",308,"65a09ede5747bb3166d505a4","control_MaxMatch_Negative_Social",80,"MaxMatch","grumpy","dreaded","grumpy-dreaded","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8954",309,"65a09ede5747bb3166d505a4","control_MaxMatch_Positive_Physical",99,"MaxMatch","sunny","radiant","sunny-radiant","Phys-Soc/Psych","PositiveMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8955",310,"65a09ede5747bb3166d505a4","test_ConceptualMatch_Social",17,"ConceptualMatchingOnly","cheerful","humiliating","cheerful-humiliating","Phys-Soc/Psych","PositiveMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8956",311,"65a09ede5747bb3166d505a4","test_ConceptualMatch_Physical",0,"ConceptualMatchingOnly","itchy","nutritious","itchy-nutritious","Phys-Soc/Psych","NegativeMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8957",312,"65a09ede5747bb3166d505a4","test_ValenceMatch_Negative",83,"ValenceMatchingOnly","smelly","insulting","smelly-insulting","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8958",313,"65a09ede5747bb3166d505a4","control_Dissimilar",9,"DissimilarControl","open","close","open-close","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8959",314,"65a09ede5747bb3166d505a4","control_Similar",99,"SimilarControl","help","assist","help-assist","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8960",315,"65a09ede5747bb3166d505a4","control_MaxMatch_Negative_Physical",84,"MaxMatch","moldy","comatose","moldy-comatose","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8961",316,"65a09ede5747bb3166d505a4","control_MaxMatch_Positive_Social",77,"MaxMatch","selfless","courageous","selfless-courageous","Phys-Soc/Psych","PositiveMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8962",317,"65a09ede5747bb3166d505a4","control_Dissimilar",9,"DissimilarControl","increase","decrease","increase-decrease","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8963",318,"65a09ede5747bb3166d505a4","test_ValenceMatch_Positive",69,"ValenceMatchingOnly","courageous","oceanic","courageous-oceanic","Phys-Soc/Psych","PositiveMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8964",319,"65a09ede5747bb3166d505a4","control_MaxMismatch",6,"MaxMismatch","floral","stingy","floral-stingy","Phys-Soc/Psych","PositiveMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8965",320,"65a09ede5747bb3166d505a4","control_Similar",81,"SimilarControl","show","display","show-display","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8966",321,"65a09ede5747bb3166d505a4","control_MaxMatch_Negative_Social",70,"MaxMatch","grumpy","stingy","grumpy-stingy","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8967",322,"65a09ede5747bb3166d505a4","control_MaxMatch_Positive_Physical",9,"MaxMatch","oceanic","newborn","oceanic-newborn","Phys-Soc/Psych","PositiveMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8968",323,"65a09ede5747bb3166d505a4","test_ConceptualMatch_Social",0,"ConceptualMatchingOnly","joyful","infuriating","joyful-infuriating","Phys-Soc/Psych","PositiveMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8969",324,"65a09ede5747bb3166d505a4","test_ConceptualMatch_Physical",10,"ConceptualMatchingOnly","seasick","fluffy","seasick-fluffy","Phys-Soc/Psych","NegativeMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8970",325,"65a09ede5747bb3166d505a4","test_ValenceMatch_Negative",63,"ValenceMatchingOnly","comatose","greedy","comatose-greedy","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8971",326,"65dca046786b41c22b4de4e6","control_Similar",95,"SimilarControl","use","employ","use-employ","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8972",327,"65dca046786b41c22b4de4e6","control_Dissimilar",1,"DissimilarControl","enter","exit","enter-exit","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8973",328,"65dca046786b41c22b4de4e6","test_ConceptualMatch_Social",5,"ConceptualMatchingOnly","cheerful","stingy","cheerful-stingy","Phys-Soc/Psych","PositiveMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8974",329,"65dca046786b41c22b4de4e6","control_MaxMatch_Positive_Social",31,"MaxMatch","hilarious","courageous","hilarious-courageous","Phys-Soc/Psych","PositiveMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8975",330,"65dca046786b41c22b4de4e6","test_ConceptualMatch_Physical",49,"ConceptualMatchingOnly","itchy","homemade","itchy-homemade","Phys-Soc/Psych","NegativeMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8976",331,"65dca046786b41c22b4de4e6","control_MaxMismatch",50,"MaxMismatch","decorative","heartbroken","decorative-heartbroken","Phys-Soc/Psych","PositiveMismatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8977",332,"65dca046786b41c22b4de4e6","control_Similar",98,"SimilarControl","show","display","show-display","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8978",333,"65dca046786b41c22b4de4e6","test_ValenceMatch_Positive",49,"ValenceMatchingOnly","easygoing","oceanic","easygoing-oceanic","Phys-Soc/Psych","PositiveMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8979",334,"65dca046786b41c22b4de4e6","control_MaxMatch_Negative_Social",66,"MaxMatch","dreaded","stingy","dreaded-stingy","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8980",335,"65dca046786b41c22b4de4e6","test_ValenceMatch_Negative",62,"ValenceMatchingOnly","rancid","hateful","rancid-hateful","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
"8981",336,"65dca046786b41c22b4de4e6","control_Dissimilar",0,"DissimilarControl","open","close","open-close","Phys-Soc/Psych",NA,"Adjs","Ex2b: Phys-Soc (Adjs)"
"8982",337,"65dca046786b41c22b4de4e6","control_MaxMatch_Negative_Physical",61,"MaxMatch","nauseous","smelly","nauseous-smelly","Phys-Soc/Psych","NegativeMatch","Adjs","Ex2b: Phys-Soc (Adjs)"
